frame_id,location_id,timestamp,face_id
FR602934,GYM,2025-09-09 03:04:34.226685310+00:00,F100906
FR601569,GYM,2025-09-08 07:14:34.024004028+00:00,F103774
FR606402,LAB_305,2025-09-17 07:51:13.862415310+00:00,F101557
FR601710,CAF_01,2025-08-28 13:26:07.753479494+00:00,F102822
FR600287,CAF_01,2025-08-27 18:59:13.792872905+00:00,F103502
FR600968,LAB_101,2025-09-11 11:24:58.729448435+00:00,F102382
FR601257,AUDITORIUM,2025-08-28 01:46:15.892410394+00:00,F102072
FR603853,AUDITORIUM,2025-09-03 15:43:46.158707398+00:00,F102751
FR600653,HOSTEL_GATE,2025-09-04 11:23:18.262590092+00:00,F102260
FR601880,LIB_ENT,2025-09-02 19:03:33.693313021+00:00,F100107
FR601763,LIB_ENT,2025-09-09 11:24:26.309208441+00:00,F101290
FR605876,AUDITORIUM,2025-09-07 11:26:01.617118206+00:00,F104002
FR600749,LAB_101,2025-09-13 17:04:12.049643554+00:00,F102467
FR602026,HOSTEL_GATE,2025-09-13 15:21:07.917363333+00:00,F101093
FR604136,AUDITORIUM,2025-09-04 13:04:21.732102437+00:00,F100101
FR600250,LIB_ENT,2025-09-07 10:03:33.999825801+00:00,F102201
FR606931,LIB_ENT,2025-09-12 07:25:12.897133437+00:00,F103035
FR606734,LIB_ENT,2025-09-17 16:12:12.383369688+00:00,F103868
FR602336,LAB_305,2025-09-25 22:10:32.051251178+00:00,F103936
FR604786,LAB_305,2025-09-10 07:23:59.259333741+00:00,F101642
FR602890,LAB_101,2025-08-28 04:25:04.736682544+00:00,F102137
FR601038,LAB_101,2025-09-24 17:04:27.318396980+00:00,F101824
FR603858,GYM,2025-09-19 17:34:29.986950736+00:00,F100783
FR600870,CAF_01,2025-09-15 22:18:11.305941356+00:00,F102457
FR606567,GYM,2025-09-04 03:41:11.165804821+00:00,F102038
FR604803,CAF_01,2025-09-01 03:17:17.441045663+00:00,F103374
FR603349,HOSTEL_GATE,2025-09-05 13:19:03.023027088+00:00,F104700
FR606076,HOSTEL_GATE,2025-08-30 07:15:21.778907762+00:00,F101121
FR601363,CAF_01,2025-09-05 13:43:45.994627999+00:00,F104755
FR601933,HOSTEL_GATE,2025-09-20 20:09:47.719843833+00:00,F101159
FR602893,ADMIN_LOBBY,2025-08-29 05:39:46.372955230+00:00,F102377
FR601059,CAF_01,2025-09-21 04:27:10.716563926+00:00,F101429
FR601269,HOSTEL_GATE,2025-09-04 16:49:00.917603316+00:00,F100443
FR602121,HOSTEL_GATE,2025-09-11 13:49:24.493688711+00:00,F100802
FR605481,GYM,2025-09-09 16:27:35.908925179+00:00,F100211
FR603062,HOSTEL_GATE,2025-09-07 08:29:57.728349949+00:00,F101315
FR606214,CAF_01,2025-09-03 07:38:02.240120788+00:00,F100094
FR606094,AUDITORIUM,2025-09-13 03:48:09.207146177+00:00,F103966
FR600406,ADMIN_LOBBY,2025-09-25 11:15:19.160454210+00:00,F102935
FR603390,CAF_01,2025-09-10 04:46:26.324452202+00:00,F104767
FR605179,HOSTEL_GATE,2025-09-01 12:15:54.803026579+00:00,F100324
FR601725,LAB_305,2025-09-10 22:39:49.320761717+00:00,F101920
FR600924,CAF_01,2025-09-18 12:30:18.394393276+00:00,F101601
FR600069,AUDITORIUM,2025-09-05 04:05:28.250197771+00:00,F101234
FR605836,LAB_101,2025-08-27 17:34:51.555718871+00:00,F104097
FR604729,LIB_ENT,2025-09-23 11:12:02.447275212+00:00,F103672
FR603711,CAF_01,2025-08-31 13:27:50.277269025+00:00,F101562
FR601614,LIB_ENT,2025-09-14 22:34:33.142941109+00:00,F104536
FR602577,LAB_305,2025-09-04 03:29:16.435570527+00:00,F101963
FR603310,ADMIN_LOBBY,2025-09-24 07:30:22.967486119+00:00,F101221
FR602951,GYM,2025-09-22 22:54:25.227306790+00:00,F104596
FR601276,LAB_101,2025-09-16 05:21:15.248988233+00:00,F103263
FR605785,AUDITORIUM,2025-09-07 04:58:35.101928164+00:00,F101761
FR603000,ADMIN_LOBBY,2025-09-02 06:21:15.009658708+00:00,F100507
FR606040,LIB_ENT,2025-09-20 12:01:56.563096367+00:00,F104365
FR604627,HOSTEL_GATE,2025-09-02 10:26:07.810955160+00:00,F104621
FR600308,CAF_01,2025-09-05 14:54:48.474604546+00:00,F100212
FR604884,CAF_01,2025-08-28 16:06:03.132826967+00:00,F100639
FR600556,GYM,2025-09-09 00:02:52.683418489+00:00,F102084
FR603659,LIB_ENT,2025-09-23 17:30:38.032553607+00:00,F101926
FR603777,GYM,2025-09-20 15:04:16.548876587+00:00,F101729
FR600227,LAB_101,2025-09-19 03:22:53.600864259+00:00,F104483
FR600619,GYM,2025-08-27 08:33:24.941309493+00:00,F103929
FR606066,GYM,2025-09-16 15:05:59.182602276+00:00,F102649
FR603593,AUDITORIUM,2025-09-10 11:26:46.642203673+00:00,F104869
FR601157,ADMIN_LOBBY,2025-09-25 22:02:21.211910778+00:00,F102164
FR605886,LIB_ENT,2025-09-20 20:04:52.694261537+00:00,F102213
FR601137,LAB_101,2025-09-02 13:14:38.581482565+00:00,F102887
FR601034,CAF_01,2025-09-13 09:06:35.364116746+00:00,F103754
FR600933,HOSTEL_GATE,2025-09-25 06:01:05.279775944+00:00,F103976
FR605014,ADMIN_LOBBY,2025-09-09 21:57:14.565372502+00:00,F102021
FR604302,LIB_ENT,2025-09-01 22:47:36.228092953+00:00,F102207
FR601440,LAB_101,2025-09-17 12:30:37.271414585+00:00,F102421
FR601831,GYM,2025-09-15 05:31:05.046558266+00:00,F100501
FR601238,LAB_305,2025-09-19 19:07:23.837009556+00:00,F104386
FR605404,GYM,2025-08-28 03:52:09.673978700+00:00,F100364
FR602589,LAB_101,2025-09-14 19:25:30.964602483+00:00,F101003
FR603246,LAB_101,2025-09-22 05:55:42.363266795+00:00,F102497
FR604796,LAB_101,2025-09-11 00:12:45.797071317+00:00,F104553
FR606513,HOSTEL_GATE,2025-09-13 01:38:31.769543561+00:00,F101395
FR602749,LAB_101,2025-09-01 06:02:52.846578046+00:00,F100063
FR603804,GYM,2025-08-27 23:11:33.676799300+00:00,F104537
FR605435,ADMIN_LOBBY,2025-09-24 12:41:31.382609634+00:00,F103152
FR600217,LAB_101,2025-08-30 15:48:16.316027996+00:00,F102389
FR602676,LAB_305,2025-09-10 14:18:20.193394041+00:00,F100971
FR605535,ADMIN_LOBBY,2025-09-02 23:07:03.849518610+00:00,F100510
FR603411,HOSTEL_GATE,2025-09-19 04:18:16.274258358+00:00,F102442
FR604856,HOSTEL_GATE,2025-09-15 07:04:37.989344786+00:00,F100092
FR605099,ADMIN_LOBBY,2025-09-22 21:07:54.311625406+00:00,F103214
FR603929,LAB_101,2025-08-29 20:17:38.711167575+00:00,F104669
FR603226,HOSTEL_GATE,2025-09-07 17:49:35.671182487+00:00,F100388
FR601562,GYM,2025-09-23 10:34:41.601475354+00:00,F100304
FR600281,HOSTEL_GATE,2025-09-22 04:09:19.260739221+00:00,F102941
FR601538,HOSTEL_GATE,2025-09-09 07:30:47.737209750+00:00,F104913
FR604383,GYM,2025-08-30 00:17:53.028363793+00:00,F102180
FR604441,LAB_305,2025-09-23 15:20:00.099940418+00:00,F100607
FR605451,ADMIN_LOBBY,2025-09-21 21:52:53.853110193+00:00,F103275
FR602519,LAB_101,2025-09-24 08:35:57.769808808+00:00,F101249
FR605149,CAF_01,2025-09-01 11:37:07.984328075+00:00,F103320
FR602214,CAF_01,2025-09-18 20:17:58.587753930+00:00,F103294
FR602534,LAB_101,2025-09-13 21:24:35.261277407+00:00,F100053
FR602397,CAF_01,2025-09-25 21:51:18.734958542+00:00,F102354
FR606341,LIB_ENT,2025-09-10 13:18:15.703431693+00:00,F100896
FR600282,LAB_101,2025-08-27 07:10:11.206390225+00:00,F103939
FR603669,GYM,2025-09-08 04:48:52.570071118+00:00,F104791
FR602532,LAB_101,2025-09-10 18:44:18.005702394+00:00,F104767
FR602895,HOSTEL_GATE,2025-09-01 00:31:45.891395369+00:00,F100213
FR606369,GYM,2025-09-22 19:45:42.222155150+00:00,F104139
FR606547,HOSTEL_GATE,2025-09-01 21:49:56.209603288+00:00,F103996
FR605072,LAB_305,2025-09-07 01:57:45.330853253+00:00,F102790
FR606805,GYM,2025-08-31 23:33:10.020739909+00:00,F101795
FR605041,HOSTEL_GATE,2025-09-06 21:20:48.797880755+00:00,F104397
FR605234,LAB_305,2025-09-18 22:28:29.120346442+00:00,F102719
FR600076,LIB_ENT,2025-09-07 04:33:56.165061827+00:00,F102811
FR601235,CAF_01,2025-09-14 23:40:17.097872634+00:00,F102701
FR600705,HOSTEL_GATE,2025-09-15 20:10:44.830779964+00:00,F104580
FR600819,CAF_01,2025-09-10 07:51:26.522073974+00:00,F103105
FR603084,LAB_305,2025-09-25 01:38:43.383477902+00:00,F103488
FR602479,AUDITORIUM,2025-09-10 20:23:11.001585984+00:00,F100343
FR605602,GYM,2025-09-14 11:39:17.939326797+00:00,F102942
FR601786,AUDITORIUM,2025-09-22 17:02:32.057116035+00:00,F103363
FR600798,LIB_ENT,2025-09-09 03:16:16.002938222+00:00,F104930
FR601375,LAB_101,2025-09-03 05:21:03.549217268+00:00,F104076
FR602234,LIB_ENT,2025-09-14 23:16:21.760873787+00:00,F101193
FR602450,GYM,2025-09-25 22:44:43.916490289+00:00,F100508
FR606760,GYM,2025-09-07 02:22:47.647715489+00:00,F103554
FR600600,CAF_01,2025-09-04 02:23:48.802531851+00:00,F103458
FR605834,HOSTEL_GATE,2025-09-09 13:20:32.431595520+00:00,F104108
FR600331,HOSTEL_GATE,2025-09-23 08:08:00.902917755+00:00,F100896
FR602176,ADMIN_LOBBY,2025-09-19 23:30:08.710427755+00:00,F102308
FR605575,LAB_101,2025-09-23 21:08:15.823680099+00:00,F101893
FR604378,HOSTEL_GATE,2025-09-23 02:06:50.206354902+00:00,F102439
FR604329,LAB_101,2025-09-24 05:49:20.688564220+00:00,F100624
FR605481,AUDITORIUM,2025-09-25 15:11:34.597340272+00:00,F104423
FR605401,AUDITORIUM,2025-09-04 18:05:41.262353538+00:00,F104423
FR606729,CAF_01,2025-09-06 19:26:58.986474974+00:00,F103268
FR605535,ADMIN_LOBBY,2025-09-22 16:51:10.760050834+00:00,F103242
FR601403,LAB_305,2025-09-11 13:51:46.555392035+00:00,F100190
FR601936,CAF_01,2025-09-07 06:24:08.764180822+00:00,F103025
FR604145,AUDITORIUM,2025-09-19 08:33:39.355845535+00:00,F100779
FR604717,HOSTEL_GATE,2025-09-19 07:54:31.884992725+00:00,F102555
FR600551,LAB_305,2025-09-19 03:36:22.999233536+00:00,F103781
FR606052,AUDITORIUM,2025-09-02 04:16:01.752071702+00:00,F102987
FR605307,LAB_101,2025-09-04 21:22:56.259429207+00:00,F100541
FR606642,GYM,2025-09-12 12:15:43.088374887+00:00,F103979
FR605341,LAB_101,2025-09-23 16:24:04.197868598+00:00,F103528
FR604035,LIB_ENT,2025-08-29 03:44:20.527739764+00:00,F101460
FR600638,CAF_01,2025-08-28 22:39:32.282810410+00:00,F104602
FR601568,HOSTEL_GATE,2025-09-01 04:00:33.017833680+00:00,F103707
FR602853,AUDITORIUM,2025-09-03 13:04:21.988401305+00:00,F101916
FR604491,LAB_101,2025-09-10 21:24:09.332181080+00:00,F102284
FR603080,LAB_101,2025-09-15 18:16:57.288789005+00:00,F104332
FR600690,LIB_ENT,2025-09-09 11:00:44.104252987+00:00,F102776
FR602987,AUDITORIUM,2025-09-03 05:31:29.528371531+00:00,F101730
FR604494,GYM,2025-09-06 18:49:45.278975429+00:00,F100396
FR604403,HOSTEL_GATE,2025-08-27 09:08:47.952393607+00:00,F101017
FR603191,ADMIN_LOBBY,2025-09-10 09:34:31.234500979+00:00,F101905
FR601437,HOSTEL_GATE,2025-09-04 13:14:16.388588145+00:00,F100505
FR600218,HOSTEL_GATE,2025-08-29 15:57:28.752658604+00:00,F103288
FR605824,HOSTEL_GATE,2025-08-30 17:37:37.237058543+00:00,F101251
FR602809,ADMIN_LOBBY,2025-09-20 06:03:53.859833764+00:00,F103515
FR603704,ADMIN_LOBBY,2025-09-14 06:43:41.880591043+00:00,F101533
FR606743,LAB_305,2025-09-14 00:46:14.628918512+00:00,F103229
FR601700,AUDITORIUM,2025-09-17 16:48:40.843418134+00:00,F104504
FR602989,CAF_01,2025-08-31 02:48:34.952300815+00:00,F100140
FR604334,ADMIN_LOBBY,2025-09-02 08:35:41.926780784+00:00,F101657
FR602126,AUDITORIUM,2025-09-19 19:56:03.217333593+00:00,F100196
FR606594,LAB_101,2025-09-06 18:48:26.046219618+00:00,F102293
FR600782,ADMIN_LOBBY,2025-09-15 13:51:25.224301199+00:00,F100589
FR605510,ADMIN_LOBBY,2025-09-17 03:29:04.428663042+00:00,F101786
FR606543,LAB_305,2025-08-27 18:34:24.909812091+00:00,F100770
FR606378,LAB_305,2025-09-03 17:47:45.290693774+00:00,F100705
FR601148,HOSTEL_GATE,2025-09-05 08:56:52.071985646+00:00,F101404
FR605285,GYM,2025-09-22 05:20:56.918306207+00:00,F102212
FR601543,LAB_101,2025-09-13 10:10:05.311637429+00:00,F103150
FR600755,LAB_101,2025-08-30 13:47:44.094550336+00:00,F100579
FR600085,LIB_ENT,2025-09-24 22:56:07.491881604+00:00,F103182
FR606245,LAB_101,2025-09-11 21:55:48.060488704+00:00,F100375
FR603503,AUDITORIUM,2025-09-18 00:22:26.972093571+00:00,F104430
FR605622,LIB_ENT,2025-09-06 09:00:37.264365603+00:00,F103137
FR606966,CAF_01,2025-09-24 11:02:53.733860352+00:00,F104635
FR606083,CAF_01,2025-09-06 20:01:26.677672619+00:00,F102584
FR600386,LIB_ENT,2025-09-17 08:49:01.357420215+00:00,F101264
FR606172,CAF_01,2025-09-02 21:16:22.801761929+00:00,F104661
FR602242,GYM,2025-09-17 22:30:22.513518100+00:00,F102581
FR605102,LAB_305,2025-09-01 06:56:41.531725503+00:00,F100657
FR605550,CAF_01,2025-09-18 21:40:44.174910037+00:00,F100907
FR606197,LAB_101,2025-09-18 22:47:28.368148166+00:00,F102085
FR606697,LIB_ENT,2025-09-25 05:00:32.848685902+00:00,F100669
FR605678,LIB_ENT,2025-09-13 13:38:47.219520324+00:00,F100156
FR600951,CAF_01,2025-09-23 21:02:51.568207412+00:00,F103286
FR601811,ADMIN_LOBBY,2025-09-18 23:03:21.984015659+00:00,F104204
FR604639,CAF_01,2025-09-25 07:33:24.397398248+00:00,F104791
FR600483,GYM,2025-09-20 00:44:22.550054221+00:00,F104575
FR601317,LIB_ENT,2025-09-16 16:50:39.053902437+00:00,F102430
FR603568,LAB_101,2025-09-24 11:00:48.923412863+00:00,F103297
FR602880,AUDITORIUM,2025-09-21 21:35:11.362176172+00:00,F101828
FR601505,HOSTEL_GATE,2025-09-12 16:24:18.700781242+00:00,F100347
FR604629,LAB_305,2025-09-17 02:00:49.072995617+00:00,F104212
FR604855,CAF_01,2025-09-12 01:04:34.388234526+00:00,F100639
FR603278,AUDITORIUM,2025-08-30 12:24:09.792133375+00:00,F103995
FR606506,AUDITORIUM,2025-08-29 06:06:59.761514+00:00,F103941
FR602807,HOSTEL_GATE,2025-08-28 10:31:37.888917615+00:00,F101883
FR600795,LAB_305,2025-09-03 02:22:31.450273976+00:00,F103363
FR602598,ADMIN_LOBBY,2025-09-04 18:51:06.732067955+00:00,F101960
FR603707,LAB_305,2025-08-29 15:25:27.589545263+00:00,F102850
FR605363,LAB_305,2025-09-22 16:15:41.914108129+00:00,F100121
FR601072,GYM,2025-09-06 18:40:22.399901591+00:00,F103200
FR603257,GYM,2025-09-15 06:38:07.461985999+00:00,F104866
FR602242,AUDITORIUM,2025-09-24 07:54:58.922420705+00:00,F103902
FR602295,GYM,2025-09-12 11:19:53.389820058+00:00,F101117
FR602697,ADMIN_LOBBY,2025-09-19 21:03:17.524338846+00:00,F101432
FR604431,CAF_01,2025-09-04 08:38:35.505777998+00:00,F104570
FR600708,LAB_305,2025-09-04 21:40:39.200006050+00:00,F102947
FR603773,CAF_01,2025-08-27 03:14:20.350543580+00:00,F104560
FR600344,AUDITORIUM,2025-09-03 21:51:26.483770154+00:00,F104050
FR605044,LIB_ENT,2025-09-12 09:38:57.205661115+00:00,F104668
FR601399,ADMIN_LOBBY,2025-09-07 20:11:34.376703936+00:00,F103868
FR606235,CAF_01,2025-09-22 19:31:06.923230503+00:00,F102678
FR602355,GYM,2025-09-23 22:02:04.371433790+00:00,F103034
FR604330,AUDITORIUM,2025-09-08 08:58:05.242486711+00:00,F103716
FR600606,ADMIN_LOBBY,2025-09-10 16:26:30.691531125+00:00,F100451
FR601145,LIB_ENT,2025-09-25 12:20:48.159349117+00:00,F102142
FR603955,CAF_01,2025-09-20 23:47:33.829616520+00:00,F101974
FR601211,AUDITORIUM,2025-09-16 09:37:08.583436946+00:00,F102590
FR605968,GYM,2025-09-20 01:41:27.526069458+00:00,F103774
FR600251,LIB_ENT,2025-08-27 23:29:43.647088461+00:00,F104507
FR600360,LAB_305,2025-09-25 06:46:10.343048529+00:00,F104113
FR604147,LIB_ENT,2025-08-28 12:21:15.775241691+00:00,F102174
FR603849,ADMIN_LOBBY,2025-09-18 09:03:30.527638579+00:00,F100724
FR600778,GYM,2025-09-11 11:48:08.642631958+00:00,F103811
FR602164,LAB_101,2025-09-17 22:08:43.769119865+00:00,F101554
FR601925,ADMIN_LOBBY,2025-09-07 03:31:12.901056361+00:00,F103094
FR605415,LAB_101,2025-09-10 14:45:53.111593379+00:00,F104801
FR603648,GYM,2025-09-23 00:05:34.981534666+00:00,F101852
FR603762,GYM,2025-09-13 04:28:08.467741454+00:00,F103979
FR602070,HOSTEL_GATE,2025-09-01 20:56:32.571954131+00:00,F103278
FR603021,AUDITORIUM,2025-08-28 08:32:16.305804581+00:00,F104302
FR606515,LAB_101,2025-09-01 07:30:34.094976177+00:00,F100239
FR606567,HOSTEL_GATE,2025-09-06 11:14:36.609614863+00:00,F104980
FR605125,LAB_101,2025-09-17 13:48:44.653195346+00:00,F102349
FR601246,LIB_ENT,2025-09-25 01:51:23.847043421+00:00,F100274
FR601751,AUDITORIUM,2025-08-27 09:22:34.463439574+00:00,F104659
FR603907,AUDITORIUM,2025-09-13 21:30:14.452289746+00:00,F101320
FR605223,GYM,2025-09-09 15:49:46.579713251+00:00,F103277
FR603825,LIB_ENT,2025-09-22 14:53:24.729498490+00:00,F100413
FR600414,HOSTEL_GATE,2025-09-16 03:16:08.363791171+00:00,F101948
FR600147,AUDITORIUM,2025-08-28 21:36:02.250062410+00:00,F101589
FR606473,AUDITORIUM,2025-08-27 00:23:44.712452781+00:00,F104096
FR604635,LIB_ENT,2025-08-31 18:12:59.339443943+00:00,F104738
FR600066,LIB_ENT,2025-08-30 17:34:54.271766614+00:00,F102800
FR605485,LIB_ENT,2025-08-28 22:52:51.025729190+00:00,F102827
FR605700,LAB_305,2025-09-04 12:02:55.941264344+00:00,F104600
FR606261,CAF_01,2025-09-09 10:51:20.694287639+00:00,F104526
FR606462,ADMIN_LOBBY,2025-09-19 07:01:06.648552709+00:00,F102565
FR601400,LAB_305,2025-09-03 18:23:46.408560697+00:00,F103418
FR600555,CAF_01,2025-09-20 07:51:30.611227865+00:00,F103748
FR600944,ADMIN_LOBBY,2025-09-20 00:11:29.813895520+00:00,F100833
FR601643,LIB_ENT,2025-09-12 20:35:15.430301527+00:00,F102956
FR605515,AUDITORIUM,2025-08-30 21:30:39.109329724+00:00,F100849
FR600089,HOSTEL_GATE,2025-08-27 11:59:18.614221430+00:00,F101478
FR600895,CAF_01,2025-09-09 02:46:36.479601541+00:00,F104719
FR606865,ADMIN_LOBBY,2025-09-05 14:36:05.661056795+00:00,F101270
FR602019,LAB_305,2025-09-18 16:41:57.561293065+00:00,F101488
FR602540,ADMIN_LOBBY,2025-09-10 22:10:26.316506482+00:00,F102878
FR604635,ADMIN_LOBBY,2025-09-10 11:56:59.569234041+00:00,F102349
FR600602,CAF_01,2025-09-12 02:46:17.569804381+00:00,F102332
FR603372,ADMIN_LOBBY,2025-08-30 01:32:23.606304442+00:00,F104083
FR601581,GYM,2025-09-17 19:06:18.444014304+00:00,F103134
FR606656,ADMIN_LOBBY,2025-09-09 15:33:46.769963739+00:00,F102776
FR605840,CAF_01,2025-09-25 13:06:59.786940108+00:00,F101206
FR603475,ADMIN_LOBBY,2025-09-18 19:28:00.843615014+00:00,F103080
FR602351,ADMIN_LOBBY,2025-09-08 08:16:48.543063003+00:00,F103509
FR606351,LAB_305,2025-09-17 02:20:12.827455803+00:00,F100179
FR605734,LAB_305,2025-09-12 14:05:12.793926185+00:00,F104796
FR602674,LAB_101,2025-08-28 03:03:24.612528875+00:00,F102883
FR602847,CAF_01,2025-09-24 13:16:51.881237041+00:00,F102735
FR603922,AUDITORIUM,2025-09-23 10:08:07.116031264+00:00,F102998
FR606889,LIB_ENT,2025-09-10 14:56:49.586805412+00:00,F104012
FR600020,CAF_01,2025-09-14 10:28:21.243815924+00:00,F104782
FR602804,LIB_ENT,2025-09-20 15:39:37.925184130+00:00,F104427
FR605229,LIB_ENT,2025-09-16 01:33:56.115809659+00:00,F104364
FR600867,AUDITORIUM,2025-09-07 09:50:56.053225628+00:00,F100863
FR602915,LIB_ENT,2025-09-21 17:21:43.780996027+00:00,F102376
FR601313,AUDITORIUM,2025-08-30 22:21:02.699322221+00:00,F102122
FR601214,CAF_01,2025-08-30 13:54:10.720654340+00:00,F101021
FR605068,HOSTEL_GATE,2025-09-05 06:34:03.846773857+00:00,F103141
FR605329,CAF_01,2025-09-15 01:01:20.709766598+00:00,F104217
FR600136,HOSTEL_GATE,2025-09-17 23:46:27.557730012+00:00,F104955
FR605167,LIB_ENT,2025-09-16 14:24:18.731916187+00:00,F100317
FR603026,LAB_305,2025-08-29 15:15:46.380674234+00:00,F100422
FR606229,AUDITORIUM,2025-08-29 07:39:52.308923125+00:00,F101483
FR606690,CAF_01,2025-08-30 12:07:33.842644373+00:00,F104073
FR604646,ADMIN_LOBBY,2025-09-03 07:23:53.647866267+00:00,F103378
FR602083,LAB_305,2025-08-27 23:04:22.554056811+00:00,F103339
FR606945,HOSTEL_GATE,2025-09-04 05:42:07.265381162+00:00,F101946
FR600799,HOSTEL_GATE,2025-08-30 17:24:51.058139513+00:00,F103881
FR606590,LAB_305,2025-08-31 22:08:07.225489338+00:00,F100377
FR601975,LAB_305,2025-09-09 10:18:26.948103974+00:00,F104719
FR606540,HOSTEL_GATE,2025-09-12 05:48:27.329695036+00:00,F101988
FR604027,LIB_ENT,2025-09-08 17:12:34.195613689+00:00,F100904
FR605688,LAB_305,2025-09-13 23:19:53.676059116+00:00,F100240
FR600269,HOSTEL_GATE,2025-09-21 17:17:12.768409026+00:00,F103325
FR605483,HOSTEL_GATE,2025-08-30 10:21:34.129168652+00:00,F103474
FR604990,HOSTEL_GATE,2025-09-01 12:10:09.137236812+00:00,F102766
FR605320,LAB_101,2025-09-05 10:00:45.602951529+00:00,F102931
FR602977,LIB_ENT,2025-09-05 21:31:38.012582442+00:00,F104535
FR606175,HOSTEL_GATE,2025-09-16 11:03:25.158665089+00:00,F102894
FR601904,HOSTEL_GATE,2025-09-19 12:54:55.934804345+00:00,F102552
FR602115,ADMIN_LOBBY,2025-09-16 17:55:49.371246536+00:00,F102862
FR603760,HOSTEL_GATE,2025-09-14 09:48:36.375368875+00:00,F102603
FR600448,ADMIN_LOBBY,2025-09-19 01:47:52.854787970+00:00,F102891
FR605563,CAF_01,2025-09-13 05:14:40.443674365+00:00,F104626
FR604098,HOSTEL_GATE,2025-09-19 15:24:01.573644410+00:00,F100646
FR601305,AUDITORIUM,2025-09-25 23:18:24.011170333+00:00,F101013
FR600526,LIB_ENT,2025-08-29 02:57:10.315473530+00:00,F100381
FR603592,CAF_01,2025-09-13 18:36:11.461443339+00:00,F100458
FR600761,LAB_305,2025-09-17 15:53:06.912548618+00:00,F103341
FR606916,GYM,2025-09-13 05:31:10.968846259+00:00,F104272
FR606561,LAB_101,2025-08-30 16:00:29.601087392+00:00,F104613
FR605354,AUDITORIUM,2025-09-22 06:17:58.753694533+00:00,F101255
FR606414,ADMIN_LOBBY,2025-08-30 18:46:28.092567502+00:00,F100506
FR606426,LIB_ENT,2025-08-30 22:53:04.529460858+00:00,F101583
FR601733,HOSTEL_GATE,2025-09-06 10:11:32.651028308+00:00,F102665
FR600327,GYM,2025-08-27 23:03:25.971046560+00:00,F102553
FR603940,LIB_ENT,2025-09-18 10:16:24.171597467+00:00,F101275
FR605275,LAB_101,2025-09-03 23:25:28.216606288+00:00,F102174
FR602990,ADMIN_LOBBY,2025-09-16 15:39:50.720377428+00:00,F100019
FR602811,HOSTEL_GATE,2025-09-03 19:50:58.633171421+00:00,F102434
FR601282,LIB_ENT,2025-09-17 17:49:02.929200883+00:00,F103197
FR606555,GYM,2025-08-30 23:42:21.687377107+00:00,F104846
FR601316,LAB_305,2025-08-30 15:27:00.663879979+00:00,F102174
FR604873,LAB_101,2025-08-27 01:51:07.375080907+00:00,F102799
FR601010,ADMIN_LOBBY,2025-09-03 04:48:20.062270293+00:00,F101335
FR603874,HOSTEL_GATE,2025-09-16 03:46:27.641795774+00:00,F101688
FR605551,LIB_ENT,2025-08-30 15:37:05.014619613+00:00,F102733
FR603880,CAF_01,2025-09-12 18:29:14.981019329+00:00,F100418
FR603818,LAB_305,2025-09-24 21:31:06.277692987+00:00,F103137
FR604046,ADMIN_LOBBY,2025-09-21 10:48:21.054659638+00:00,F103843
FR602453,LAB_305,2025-09-23 23:48:59.910461385+00:00,F101356
FR603947,CAF_01,2025-09-11 04:22:29.455423191+00:00,F100626
FR606046,LAB_101,2025-09-06 18:44:10.959486866+00:00,F102376
FR600292,ADMIN_LOBBY,2025-09-11 14:29:12.483600276+00:00,F104089
FR603493,LIB_ENT,2025-09-19 19:50:36.381602986+00:00,F104376
FR606999,ADMIN_LOBBY,2025-09-10 18:03:14.380287400+00:00,F104589
FR604880,AUDITORIUM,2025-09-20 22:56:46.912363145+00:00,F101808
FR602171,HOSTEL_GATE,2025-09-01 04:15:13.395196805+00:00,F103865
FR600789,GYM,2025-09-21 04:44:24.962175341+00:00,F103937
FR602766,ADMIN_LOBBY,2025-09-22 20:56:31.143690732+00:00,F104386
FR605017,GYM,2025-09-01 02:05:11.607108772+00:00,F101720
FR606178,HOSTEL_GATE,2025-09-20 14:08:04.380061035+00:00,F103472
FR600362,GYM,2025-09-25 14:07:24.703797526+00:00,F101845
FR606080,AUDITORIUM,2025-09-09 19:04:12.281112061+00:00,F103097
FR604526,AUDITORIUM,2025-09-04 23:05:21.155645427+00:00,F104079
FR605610,AUDITORIUM,2025-09-25 19:42:38.709579461+00:00,F102951
FR601847,ADMIN_LOBBY,2025-09-24 09:11:26.973939309+00:00,F101915
FR606054,AUDITORIUM,2025-09-05 23:46:05.619035900+00:00,F102418
FR603757,LAB_101,2025-09-14 07:49:44.117576256+00:00,F101905
FR601254,ADMIN_LOBBY,2025-09-14 14:23:55.733037273+00:00,F103740
FR604059,GYM,2025-09-10 16:49:22.301807226+00:00,F104874
FR605556,CAF_01,2025-09-15 06:34:35.933108740+00:00,F101387
FR606657,LIB_ENT,2025-09-18 08:39:20.836916945+00:00,F101697
FR601021,CAF_01,2025-09-15 14:34:19.805513071+00:00,F104985
FR600653,LAB_305,2025-09-13 02:48:28.279241478+00:00,F100555
FR603310,CAF_01,2025-09-24 11:36:57.477995647+00:00,F101542
FR603256,CAF_01,2025-08-30 14:18:15.577365833+00:00,F100467
FR603089,GYM,2025-08-27 06:00:06.682716845+00:00,F103145
FR602988,LAB_101,2025-09-08 13:16:34.918370818+00:00,F101021
FR604629,ADMIN_LOBBY,2025-09-03 22:49:24.684848786+00:00,F104107
